0,0,0,-0.858356263574049,0.461501951461056,0.224143868042013,0,0,0,0.858356263574049,-0.461501951461056,-0.224143868042013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.858356263574049,-0.461501951461056,-0.224143868042013,0,0,0,0,0,0,0,0,0,0.858356263574049,0.461501951461056,0.224143868042013,0,0,0
0,0,0,0,0,0,-0.858356263574049,0.461501951461056,-0.224143868042013,0,0,0,0.858356263574049,-0.461501951461056,0.224143868042013,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.858356263574049,-0.461501951461056,0.224143868042013,0,0,0,0,0,0,0,0,0,0.858356263574049,0.461501951461056,-0.224143868042013
0,0,0,-0.858356263574049,-0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.974556066329262,-0.224143868042013,0,0.974556066329262,0.224143868042013,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.974556066329262,0.224143868042013,0,0.974556066329262,-0.224143868042013,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,-0.513054114868206,0,0,0,0
0,-0.974556066329262,-0.224143868042013,0,0.974556066329262,0.224143868042013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.858356263574049,-0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.974556066329262,0.224143868042013,0,0.974556066329262,-0.224143868042013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.858356263574049,-0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,-0.513054114868206,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.858356263574049,0.513054114868206,0,0,0,0,0,0,0,0.858356263574049,-0.513054114868206,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.974556066329262,-0.224143868042013,0,0.974556066329262,0.224143868042013,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.974556066329262,0.224143868042013,0,0.974556066329262,-0.224143868042013
